Overriding config with config/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 1
n_head = 1
n_embd = 128
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 0.27M
num decayed parameter tensors: 7, with 303,232 parameters
iter 3770: loss 0.0000000000, time 3.04ms, mfu 3.13%
iter 3780: loss 0.0000000000, time 3.13ms, mfu 3.15%
iter 3790: loss 0.0000000000, time 2.99ms, mfu 3.19%
iter 3800: loss 0.0000000000, time 3.14ms, mfu 3.21%
iter 3810: loss 0.0000000000, time 3.07ms, mfu 3.23%
iter 3820: loss 0.0000000000, time 3.26ms, mfu 3.24%
iter 3830: loss 0.0000000000, time 3.57ms, mfu 3.21%
iter 3840: loss 0.0000000000, time 3.19ms, mfu 3.22%
iter 3850: loss 0.0000000000, time 3.16ms, mfu 3.23%
iter 3860: loss 0.0000000000, time 3.08ms, mfu 3.25%
iter 3870: loss 0.0000000000, time 3.05ms, mfu 3.28%
iter 3880: loss 0.0000000000, time 3.11ms, mfu 3.29%
iter 3890: loss 0.0000000000, time 3.10ms, mfu 3.30%
iter 3900: loss 0.0000000000, time 3.05ms, mfu 3.32%
iter 3910: loss 0.0000000000, time 3.00ms, mfu 3.34%
iter 3920: loss 0.0000000000, time 3.08ms, mfu 3.35%
iter 3930: loss 0.0000000000, time 3.11ms, mfu 3.36%
iter 3940: loss 0.0000000000, time 3.11ms, mfu 3.36%
iter 3950: loss 0.0000000000, time 3.11ms, mfu 3.37%
iter 3960: loss 0.0000000000, time 3.22ms, mfu 3.36%
iter 3970: loss 0.0000000000, time 3.10ms, mfu 3.37%
iter 3980: loss 0.0000000000, time 3.10ms, mfu 3.37%
iter 3990: loss 0.0000000000, time 3.46ms, mfu 3.34%
step 4000: train loss 4.1749, val loss 4.1749
iter 4000: loss 0.0000000000, time 1029.66ms, mfu 3.01%
iter 4010: loss 0.0000000000, time 3.06ms, mfu 3.05%
iter 4020: loss 0.0000000000, time 3.04ms, mfu 3.10%
iter 4030: loss 0.0000000000, time 3.02ms, mfu 3.14%
iter 4040: loss 0.0000000000, time 3.13ms, mfu 3.16%
iter 4050: loss 0.0000000000, time 3.03ms, mfu 3.20%
iter 4060: loss 0.0000000000, time 3.12ms, mfu 3.22%
iter 4070: loss 0.0000000000, time 3.07ms, mfu 3.24%
iter 4080: loss 0.0000000000, time 3.04ms, mfu 3.26%
iter 4090: loss 0.0000000000, time 3.08ms, mfu 3.28%
iter 4100: loss 0.0000000000, time 3.13ms, mfu 3.29%
iter 4110: loss 0.0000000000, time 3.13ms, mfu 3.30%
iter 4120: loss 0.0000000000, time 3.06ms, mfu 3.32%
iter 4130: loss 0.0000000000, time 3.12ms, mfu 3.33%
iter 4140: loss 0.0000000000, time 3.11ms, mfu 3.33%
iter 4150: loss 0.0000000000, time 3.09ms, mfu 3.34%
iter 4160: loss 0.0000000000, time 3.18ms, mfu 3.34%
iter 4170: loss 0.0000000000, time 3.09ms, mfu 3.35%
iter 4180: loss 0.0000000000, time 3.12ms, mfu 3.36%
iter 4190: loss 0.0000000000, time 2.99ms, mfu 3.38%
iter 4200: loss 0.0000000000, time 3.01ms, mfu 3.39%
iter 4210: loss 0.0000000000, time 3.10ms, mfu 3.39%
iter 4220: loss 0.0000000000, time 3.11ms, mfu 3.39%
iter 4230: loss 0.0000000000, time 3.17ms, mfu 3.39%
iter 4240: loss 0.0000000000, time 2.98ms, mfu 3.41%
step 4250: train loss 4.1749, val loss 4.1749
iter 4250: loss 0.0000000000, time 1035.22ms, mfu 3.07%
iter 4260: loss 0.0000000000, time 3.13ms, mfu 3.10%
iter 4270: loss 0.0000000000, time 3.15ms, mfu 3.13%
iter 4280: loss 0.0000000000, time 3.08ms, mfu 3.16%
iter 4290: loss 0.0000000000, time 3.26ms, mfu 3.17%
iter 4300: loss 0.0000000000, time 3.10ms, mfu 3.19%
iter 4310: loss 0.0000000000, time 3.06ms, mfu 3.22%
iter 4320: loss 0.0000000000, time 3.03ms, mfu 3.25%
iter 4330: loss 0.0000000000, time 3.09ms, mfu 3.26%
iter 4340: loss 0.0000000000, time 2.98ms, mfu 3.29%
iter 4350: loss 0.0000000000, time 3.11ms, mfu 3.30%
iter 4360: loss 0.0000000000, time 3.05ms, mfu 3.32%
iter 4370: loss 0.0000000000, time 3.12ms, mfu 3.33%
iter 4380: loss 0.0000000000, time 3.22ms, mfu 3.33%
iter 4390: loss 0.0000000000, time 2.99ms, mfu 3.35%
iter 4400: loss 0.0000000000, time 3.00ms, mfu 3.37%
iter 4410: loss 0.0000000000, time 3.34ms, mfu 3.35%
iter 4420: loss 0.0000000000, time 3.08ms, mfu 3.36%
iter 4430: loss 0.0000000000, time 3.11ms, mfu 3.36%
iter 4440: loss 0.0000000000, time 3.10ms, mfu 3.37%
iter 4450: loss 0.0000000000, time 2.98ms, mfu 3.39%
iter 4460: loss 0.0000000000, time 3.12ms, mfu 3.39%
iter 4470: loss 0.0000000000, time 3.10ms, mfu 3.39%
iter 4480: loss 0.0000000000, time 3.10ms, mfu 3.39%
iter 4490: loss 0.0000000000, time 3.12ms, mfu 3.39%
step 4500: train loss 4.1749, val loss 4.1749
iter 4500: loss 0.0000000000, time 1038.88ms, mfu 3.05%
iter 4510: loss 0.0000000000, time 3.12ms, mfu 3.09%
iter 4520: loss 0.0000000000, time 3.09ms, mfu 3.12%
iter 4530: loss 0.0000000000, time 3.28ms, mfu 3.13%
iter 4540: loss 0.0000000000, time 3.11ms, mfu 3.16%
iter 4550: loss 0.0000000000, time 3.07ms, mfu 3.19%
iter 4560: loss 0.0000000000, time 3.08ms, mfu 3.22%
iter 4570: loss 0.0000000000, time 2.99ms, mfu 3.25%
iter 4580: loss 0.0000000000, time 3.16ms, mfu 3.26%
iter 4590: loss 0.0000000000, time 3.19ms, mfu 3.27%
iter 4600: loss 0.0000000000, time 3.03ms, mfu 3.29%
iter 4610: loss 0.0000000000, time 3.07ms, mfu 3.31%
iter 4620: loss 0.0000000000, time 3.02ms, mfu 3.33%
iter 4630: loss 0.0000000000, time 3.09ms, mfu 3.34%
iter 4640: loss 0.0000000000, time 3.04ms, mfu 3.35%
iter 4650: loss 0.0000000000, time 3.12ms, mfu 3.36%
iter 4660: loss 0.0000000000, time 3.03ms, mfu 3.37%
iter 4670: loss 0.0000000000, time 3.13ms, mfu 3.37%
iter 4680: loss 0.0000000000, time 3.10ms, mfu 3.38%
iter 4690: loss 0.0000000000, time 3.03ms, mfu 3.39%
iter 4700: loss 0.0000000000, time 3.09ms, mfu 3.39%
iter 4710: loss 0.0000000000, time 3.03ms, mfu 3.40%
iter 4720: loss 0.0000000000, time 3.10ms, mfu 3.40%
iter 4730: loss 0.0000000000, time 3.11ms, mfu 3.40%
iter 4740: loss 0.0000000000, time 3.09ms, mfu 3.41%
step 4750: train loss 4.1749, val loss 4.1749
iter 4750: loss 0.0000000000, time 1034.10ms, mfu 3.07%
iter 4760: loss 0.0000000000, time 3.00ms, mfu 3.11%
iter 4770: loss 0.0000000000, time 3.05ms, mfu 3.15%
iter 4780: loss 0.0000000000, time 3.07ms, mfu 3.18%
iter 4790: loss 0.0000000000, time 3.15ms, mfu 3.20%
iter 4800: loss 0.0000000000, time 3.12ms, mfu 3.22%
iter 4810: loss 0.0000000000, time 3.10ms, mfu 3.24%
iter 4820: loss 0.0000000000, time 3.09ms, mfu 3.26%
iter 4830: loss 0.0000000000, time 3.09ms, mfu 3.28%
iter 4840: loss 0.0000000000, time 3.22ms, mfu 3.28%
iter 4850: loss 0.0000000000, time 3.05ms, mfu 3.30%
iter 4860: loss 0.0000000000, time 3.10ms, mfu 3.31%
iter 4870: loss 0.0000000000, time 3.13ms, mfu 3.32%
iter 4880: loss 0.0000000000, time 3.11ms, mfu 3.33%
iter 4890: loss 0.0000000000, time 3.10ms, mfu 3.33%
iter 4900: loss 0.0000000000, time 3.04ms, mfu 3.35%
iter 4910: loss 0.0000000000, time 3.12ms, mfu 3.35%
iter 4920: loss 0.0000000000, time 3.08ms, mfu 3.36%
iter 4930: loss 0.0000000000, time 3.01ms, mfu 3.38%
iter 4940: loss 0.0000000000, time 3.03ms, mfu 3.39%
iter 4950: loss 0.0000000000, time 3.12ms, mfu 3.39%
iter 4960: loss 0.0000000000, time 3.03ms, mfu 3.40%
iter 4970: loss 0.0000000000, time 3.46ms, mfu 3.37%
iter 4980: loss 0.0000000000, time 3.03ms, mfu 3.38%
iter 4990: loss 0.0000000000, time 3.07ms, mfu 3.39%
step 5000: train loss 4.1749, val loss 4.1749
iter 5000: loss 0.0000000000, time 1035.20ms, mfu 3.05%
Total time = 76.51 s
